lat,lon,rssi,snr
46.79808533333333,-71.22757783333333,,
46.798076333333334,-71.22759716666667,-91.0,5.0
46.798076333333334,-71.22759716666667,,
46.7980655,-71.22761283333334,,
46.7980655,-71.22761283333334,,
46.798054,-71.2276285,-98.0,3.0
46.798054,-71.2276285,,
46.7980435,-71.2276455,-103.0,-1.5
46.7980435,-71.2276455,,
46.7980345,-71.22766466666667,,
46.7980345,-71.22766466666667,,
46.798023666666666,-71.227681,-96.0,2.25
46.798023666666666,-71.227681,,
46.79801483333333,-71.22769966666667,-94.0,3.75
46.79801483333333,-71.22769966666667,,
46.79800616666667,-71.22771633333333,,
46.79800616666667,-71.22771633333333,,
46.797997,-71.22773533333333,-93.0,3.0
46.797997,-71.22773533333333,,
46.797989666666666,-71.22775716666666,-103.0,-3.0
46.797989666666666,-71.22775716666666,,
46.79798016666667,-71.22777683333334,-92.0,4.0
46.79798016666667,-71.22777683333334,,
46.7979685,-71.22779333333334,,
46.7979685,-71.22779333333334,,
46.79795883333333,-71.22781183333333,-101.0,1.5
46.79795883333333,-71.22781183333333,,
46.79794716666667,-71.22782933333333,,
46.79794716666667,-71.22782933333333,-92.0,4.25
46.797937,-71.22784733333333,,
46.797937,-71.22784733333333,,
46.79792833333333,-71.22786816666667,-89.0,4.5
46.79792833333333,-71.22786816666667,,
46.79792,-71.22788633333333,-94.0,3.5
46.79792,-71.22788633333333,,
46.79790883333333,-71.22790416666666,,
46.79790883333333,-71.22790416666666,,
46.7978985,-71.2279225,-95.0,4.25
46.7978985,-71.2279225,,
46.797887,-71.22793716666666,-98.0,2.0
46.797887,-71.22793716666666,,
46.797876333333335,-71.22795533333333,,
46.797876333333335,-71.22795533333333,,
46.79786383333333,-71.22797066666666,-96.0,4.25
46.79786383333333,-71.22797066666666,,
46.7978485,-71.22798433333334,-97.0,4.0
46.7978485,-71.22798433333334,,
46.79783916666667,-71.22800183333334,,
46.79783916666667,-71.22800183333334,,
46.79782766666667,-71.22801933333334,-104.0,-4.25
46.79782766666667,-71.22801933333334,,
46.797816833333336,-71.22803566666667,-99.0,-1.75
46.797816833333336,-71.22803566666667,,
46.797816833333336,-71.22803566666667,,
46.79780433333333,-71.22805116666666,,
46.797794333333336,-71.22807066666667,-97.0,-1.75
46.797794333333336,-71.22807066666667,,
46.797784166666666,-71.22808866666666,-106.0,-9.5
46.797784166666666,-71.22808866666666,,
46.797775,-71.228107,,
46.797775,-71.228107,,
46.7977635,-71.22812483333334,-95.0,3.0
46.7977635,-71.22812483333334,,
46.797752333333335,-71.2281415,-106.0,-3.5
46.797752333333335,-71.2281415,,
46.797740166666664,-71.228156,,
46.797740166666664,-71.228156,,
46.797731,-71.22817683333334,-106.0,-6.5
46.797731,-71.22817683333334,,
46.79772216666667,-71.22819666666666,-103.0,-0.5
46.79772216666667,-71.22819666666666,,
46.7977105,-71.22821283333333,,
46.7977105,-71.22821283333333,,
46.797701,-71.228231,-99.0,1.0
46.797701,-71.228231,,
46.797690333333335,-71.22824833333334,-101.0,1.5
46.797690333333335,-71.22824833333334,,
46.79768033333333,-71.2282665,,
46.79768033333333,-71.2282665,,
46.79767016666667,-71.2282805,-101.0,1.5
46.79767016666667,-71.2282805,,
46.797659,-71.22829716666666,-96.0,3.25
46.797659,-71.22829716666666,,
46.797649666666665,-71.22831333333333,-97.0,1.75
46.797649666666665,-71.22831333333333,,
46.7976415,-71.22833366666667,,
46.7976415,-71.22833366666667,,
46.79763366666667,-71.22835583333334,-99.0,1.5
46.79763366666667,-71.22835583333334,,
46.7976245,-71.22837316666667,-101.0,-2.0
46.7976245,-71.22837316666667,,
46.797611833333335,-71.228392,,
46.797611833333335,-71.228392,,
46.797601,-71.22841116666666,-96.0,0.5
46.797601,-71.22841116666666,,
46.79758666666667,-71.22842816666666,-102.0,-1.0
46.79758666666667,-71.22842816666666,,
46.79758666666667,-71.22842816666666,,
46.797575333333334,-71.22844566666667,,
46.797564666666666,-71.22846083333333,-104.0,-2.5
46.797564666666666,-71.22846083333333,,
46.79755333333333,-71.228476,-95.0,3.75
46.79755333333333,-71.228476,,
46.79754033333333,-71.22848783333333,,
46.79754033333333,-71.22848783333333,,
46.797531166666666,-71.22850416666667,-103.0,-2.75
46.797531166666666,-71.22850416666667,,
46.797521333333336,-71.22851833333333,-106.0,-4.0
46.797521333333336,-71.22851833333333,,
46.797510833333334,-71.22853383333333,,
46.797510833333334,-71.22853383333333,,
46.79750133333334,-71.22855,-91.0,4.25
46.79750133333334,-71.22855,,
46.797492166666665,-71.22856966666667,-100.0,0.75
46.797492166666665,-71.22856966666667,,
46.79748216666667,-71.2285875,,
46.79748216666667,-71.2285875,,
46.7974715,-71.22861083333333,-96.0,2.5
46.7974715,-71.22861083333333,,
46.797464166666664,-71.22862616666667,-103.0,-1.0
46.797464166666664,-71.22862616666667,,
46.797456,-71.22864516666667,,
46.797456,-71.22864516666667,,
46.79744633333333,-71.22866533333334,-95.0,2.25
46.79744633333333,-71.22866533333334,,
46.79743416666667,-71.22868783333334,-98.0,0.75
46.79743416666667,-71.22868783333334,,
46.797424166666666,-71.22870066666667,-103.0,-2.25
46.797424166666666,-71.22870066666667,,
46.79740833333334,-71.228728,,
46.79740833333334,-71.228728,,
46.7974045,-71.22874016666667,-96.0,3.0
46.7974045,-71.22874016666667,,
46.79739,-71.2287645,-101.0,1.25
46.79739,-71.2287645,,
46.797379666666664,-71.22878316666667,,
46.797379666666664,-71.22878316666667,,
46.79736916666667,-71.22880566666667,-102.0,-1.75
46.79736916666667,-71.22880566666667,,
46.79735316666667,-71.22883216666666,-100.0,1.0
46.79735316666667,-71.22883216666666,,
46.79734066666666,-71.22884216666667,,
46.79734066666666,-71.22884216666667,,
46.797327333333335,-71.22886933333334,-101.0,-0.25
46.797327333333335,-71.22886933333334,,
46.7973195,-71.228885,-100.0,0.0
46.7973195,-71.228885,,
46.79731366666667,-71.22890916666667,,
46.79731366666667,-71.22890916666667,,
46.797301833333336,-71.22892633333333,-107.0,-4.5
46.797301833333336,-71.22892633333333,,
46.79729,-71.22894316666667,-108.0,-9.25
46.79729,-71.22894316666667,,
46.79727916666667,-71.22896466666667,,
46.79727916666667,-71.22896466666667,,
46.79726933333333,-71.2289855,-108.0,-6.5
46.79726933333333,-71.2289855,,
46.797259333333336,-71.2290065,-105.0,-2.5
46.797259333333336,-71.2290065,,
46.797259333333336,-71.2290065,,
46.79724783333333,-71.22902683333334,,
46.79723666666667,-71.2290495,-107.0,-7.75
46.79723666666667,-71.2290495,,
46.7972235,-71.22906883333333,-104.0,-2.75
46.7972235,-71.22906883333333,,
46.79721116666666,-71.22908616666666,,
46.79721116666666,-71.22908616666666,,
46.797202,-71.22910933333333,-100.0,1.25
46.797202,-71.22910933333333,,
46.797191166666664,-71.22913033333333,-103.0,-8.5
46.797191166666664,-71.22913033333333,,
46.79717733333333,-71.22914566666667,,
46.79717733333333,-71.22914566666667,-102.0,-4.75
46.797166,-71.22916466666666,,
46.797166,-71.22916466666666,,
46.7971565,-71.22918783333333,-101.0,-5.0
46.7971565,-71.22918783333333,,
46.7971425,-71.2292045,,
46.7971425,-71.2292045,,
46.79713133333333,-71.2292235,-105.0,-3.75
46.79713133333333,-71.2292235,,
46.7971205,-71.22924533333334,-99.0,-0.75
46.7971205,-71.22924533333334,,
46.79710816666667,-71.22926383333333,-98.0,1.75
46.79710816666667,-71.22926383333333,,
46.797097,-71.22928483333334,,
46.797097,-71.22928483333334,,
46.79708383333333,-71.22930466666666,-98.0,0.25
46.79708383333333,-71.22930466666666,,
46.79707366666667,-71.229324,-105.0,-8.75
46.79707366666667,-71.229324,,
46.7970625,-71.229343,,
46.7970625,-71.229343,,
46.79705583333333,-71.22936516666667,-106.0,-5.5
46.79705583333333,-71.22936516666667,,
46.79704383333333,-71.2293825,-106.0,-7.75
46.79704383333333,-71.2293825,,
46.79703133333334,-71.2293995,,
46.79703133333334,-71.2293995,,
46.79702,-71.22941933333334,-109.0,-7.0
46.79702,-71.22941933333334,,
46.79701016666667,-71.22943966666666,-109.0,-12.0
46.79701016666667,-71.22943966666666,,
46.79700016666666,-71.22945983333334,,
46.79700016666666,-71.22945983333334,,
46.796991166666665,-71.229479,-110.0,-7.75
46.796991166666665,-71.229479,,
46.796983,-71.22950166666666,-112.0,-9.75
46.796983,-71.22950166666666,,
46.79696783333333,-71.22951783333333,,
46.79696783333333,-71.22951783333333,,
46.79695666666667,-71.22953866666667,-114.0,-12.5
46.79695666666667,-71.22953866666667,,
46.796945666666666,-71.22956066666667,-114.0,-11.25
46.796945666666666,-71.22956066666667,,
46.796934666666665,-71.22957883333333,,
46.796934666666665,-71.22957883333333,,
46.79692416666666,-71.22960016666667,,
46.79692416666666,-71.22960016666667,,
46.796913833333335,-71.22962033333333,-108.0,-10.5
46.796913833333335,-71.22962033333333,,
46.79690383333333,-71.22964083333333,,
46.79690383333333,-71.22964083333333,-103.0,-2.5
46.796890833333336,-71.2296595,,
46.796890833333336,-71.2296595,,
46.796877,-71.22967816666667,-108.0,-12.0
46.796877,-71.22967816666667,,
46.796865833333335,-71.22969966666666,-107.0,-6.25
46.796865833333335,-71.22969966666666,,
46.7968515,-71.22971766666667,,
46.7968515,-71.22971766666667,,
46.796841,-71.22973583333334,-105.0,-6.5
46.796841,-71.22973583333334,,
46.7968295,-71.22975433333333,-110.0,-12.0
46.7968295,-71.22975433333333,,
46.796819166666666,-71.22977716666666,,
46.796819166666666,-71.22977716666666,,
46.7968075,-71.22979283333333,,
46.7968075,-71.22979283333333,,
46.796793666666666,-71.2298075,-107.0,-6.5
46.796793666666666,-71.2298075,,
46.79678033333333,-71.22982033333334,,
46.79678033333333,-71.22982033333334,,
46.79676716666667,-71.2298365,-110.0,-8.25
46.79676716666667,-71.2298365,,
46.796753333333335,-71.22984766666667,-99.0,0.5
46.796753333333335,-71.22984766666667,,
46.796737,-71.22986183333333,,
46.796737,-71.22986183333333,,
46.796723666666665,-71.22987733333333,-111.0,-12.0
46.796723666666665,-71.22987733333333,,
46.796714333333334,-71.229898,,
46.796714333333334,-71.229898,,
46.796714333333334,-71.229898,,
46.7967035,-71.22991566666667,,
46.796693166666664,-71.22993283333334,-106.0,-7.5
46.796693166666664,-71.22993283333334,,
46.796684,-71.229947,-104.0,-7.75
46.796684,-71.229947,,
46.7966725,-71.22995816666666,,
46.7966725,-71.22995816666666,,
46.79665933333333,-71.22997083333334,-100.0,-0.25
46.79665933333333,-71.22997083333334,,
46.796646333333335,-71.22998416666667,-104.0,-6.5
46.796646333333335,-71.22998416666667,,
46.7966355,-71.23000066666667,,
46.7966355,-71.23000066666667,,
46.7966245,-71.23001516666666,-110.0,-10.75
46.7966245,-71.23001516666666,,
46.7966105,-71.23002566666666,-102.0,-3.5
46.7965525,-71.230064,-108.0,-7.75
46.7965525,-71.230064,,
46.7965435,-71.23007266666667,-113.0,-15.75
46.7965435,-71.23007266666667,,
46.796537,-71.2300845,,
46.796537,-71.2300845,-109.0,-8.25
46.79652816666667,-71.23009883333333,,
46.79652816666667,-71.23009883333333,,
46.79651833333333,-71.23011466666667,-101.0,-2.0
46.79651833333333,-71.23011466666667,,
46.79650866666667,-71.23013033333334,,
46.79650866666667,-71.23013033333334,-106.0,-5.5
46.796498166666666,-71.23014583333334,,
46.796498166666666,-71.23014583333334,,
46.796486333333334,-71.2301615,-108.0,-8.75
46.796486333333334,-71.2301615,,
46.79647416666667,-71.23017683333333,-102.0,-1.25
46.79647416666667,-71.23017683333333,,
46.79646183333333,-71.23019216666667,,
46.79646183333333,-71.23019216666667,,
46.796448833333336,-71.230207,,
46.796448833333336,-71.230207,,
46.796435333333335,-71.23022216666666,,
46.796435333333335,-71.23022216666666,-101.0,-0.75
46.79642183333333,-71.230236,,
46.79642183333333,-71.230236,,
46.796408166666666,-71.2302505,-110.0,-12.25
46.796408166666666,-71.2302505,,
46.79639616666667,-71.230264,,
46.79639616666667,-71.230264,-106.0,-8.75
46.79638516666667,-71.23027716666667,,
46.79638516666667,-71.23027716666667,-104.0,-8.25
46.796373,-71.23029183333334,,
46.796373,-71.23029183333334,,
46.79636033333333,-71.2303055,-109.0,-7.0
46.79636033333333,-71.2303055,,
46.79634683333333,-71.23031816666666,,
46.79634683333333,-71.23031816666666,-112.0,-13.0
46.796332666666665,-71.23033033333333,,
46.796332666666665,-71.23033033333333,,
46.79631933333334,-71.23034266666667,-108.0,-9.25
46.79631933333334,-71.23034266666667,,
46.796306666666666,-71.23035366666667,,
46.796306666666666,-71.23035366666667,-111.0,-14.5
46.796290666666664,-71.23036716666667,,
46.796290666666664,-71.23036716666667,,
46.79627716666667,-71.23037616666667,-109.0,-10.25
46.79627716666667,-71.23037616666667,,
46.7962615,-71.2303895,,
46.7962615,-71.2303895,-109.0,-9.75
46.7962485,-71.23040283333333,,
46.7962485,-71.23040283333333,,
46.79623383333333,-71.23041916666666,-104.0,-4.25
46.79623383333333,-71.23041916666666,,
46.7962195,-71.2304345,,
46.7962195,-71.2304345,-102.0,-2.0
46.796207333333335,-71.23045033333334,,
46.796207333333335,-71.23045033333334,,
46.796197,-71.23046583333333,-108.0,-8.0
46.796197,-71.23046583333333,,
46.79615533333333,-71.2304935,,
46.79615533333333,-71.2304935,-110.0,-11.75
46.796149166666666,-71.23050783333333,,
46.796149166666666,-71.23050783333333,,
46.796141,-71.23053133333333,-104.0,-3.5
46.796141,-71.23053133333333,,
46.79612916666667,-71.23054783333333,,
46.79612916666667,-71.23054783333333,-102.0,-1.5
46.79611466666667,-71.230569,,
46.79611466666667,-71.230569,,
46.796109666666666,-71.23057733333333,-109.0,-6.0
46.796109666666666,-71.23057733333333,,
46.7961055,-71.23058683333333,,
46.7961055,-71.23058683333333,-108.0,-5.75
46.79610266666667,-71.23060016666666,,
46.79610266666667,-71.23060016666666,,
46.796105,-71.2306165,-103.0,-1.5
46.796105,-71.2306165,,
